parents,husband,wife,husband_id,wife_id,child_name,child_sex,child_order,epic,source,comments,row_type,historicity,family_id
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,38,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,39,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,40,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,41,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,42,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,43,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,44,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,45,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,46,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,47,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,48,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,49,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,50,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,51,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,52,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,53,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,54,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,55,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,56,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,57,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,58,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,59,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,60,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,61,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,62,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,63,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,64,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,65,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,66,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,67,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,68,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,69,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,70,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,71,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,72,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,73,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,74,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,75,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,76,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,77,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,78,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,79,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,80,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,81,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,82,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,83,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,84,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,85,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,86,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,87,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,88,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,89,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,90,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,91,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,92,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,93,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,94,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,95,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,96,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,97,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,98,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,99,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,100,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vasishtha (Ramayana tradition),Vasishtha,unknown,ramayan::vasishtha,,,male,101,ramayan,Ramayana (Valmiki),100 sons per Ramayana tradition; differs from Vishnu Purana (7 sons),mythical_count,legendary,
Vibhishana and Sarama,Vibhishana,Sarama,ramayan::vibhishana,ramayan::sarama,Trijata,female,1,ramayan,Ramayana (Valmiki),,couple,legendary,
Vishrava and Ilavida,Vishrava,Ilavida,ramayan::vishrava,ramayan::ilavida,Kubera,male,1,ramayan,Ramayana Uttara Kanda; Vishnu Purana 4.2,Kubera = god of wealth,couple,legendary,
Vishrava and Kaikesi,Vishrava,Kaikesi,ramayan::vishrava,ramayan::kaikesi,Ravana,male,1,ramayan,Ramayana Uttara Kanda,Kaikesi desired sons to rival Kubera,couple,legendary,
Vishrava and Kaikesi,Vishrava,Kaikesi,ramayan::vishrava,ramayan::kaikesi,Kumbhakarna,male,2,ramayan,Ramayana Uttara Kanda,Kaikesi desired sons to rival Kubera,couple,legendary,
Vishrava and Kaikesi,Vishrava,Kaikesi,ramayan::vishrava,ramayan::kaikesi,Vibhishana,male,3,ramayan,Ramayana Uttara Kanda,Kaikesi desired sons to rival Kubera,couple,legendary,
Vishrava and Kaikesi,Vishrava,Kaikesi,ramayan::vishrava,ramayan::kaikesi,Shurpanakha,female,4,ramayan,Ramayana Uttara Kanda,Kaikesi desired sons to rival Kubera,couple,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,Madhuchanda,male,1,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,Rajarshi,male,2,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,Shunahshepa,male,3,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,Sushruta,male,4,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,Ashtaka,male,5,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,et al.,male,6,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,7,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,8,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,9,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,10,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,11,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,12,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,13,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,14,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,15,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,16,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,17,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,18,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,19,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,20,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,21,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,22,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,23,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,24,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,25,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,26,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,27,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,28,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,29,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,30,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,31,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,32,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,33,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,34,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,35,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,36,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,37,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,38,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,39,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,40,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,41,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,42,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,43,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,44,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,45,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,46,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,47,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,48,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,49,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,50,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,51,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,52,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,53,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,54,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,55,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,56,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
Vishwamitra (various wives),Vishwamitra,multiple,ramayan::vishwamitra,,,male,57,ramayan,Ramayana (Valmiki),105 sons incl. Madhuchanda; 1 daughter Shakuntala via Menaka; wives not individually specified in Valmiki,mythical_count,legendary,
